lat,lon,time,Total,Transformative,Incremental
44.46660614,-103.4859238,1,0.2909959,0.07258517,0.2184107
44.46660614,-103.216423,1,0.34674996,0.2055181,0.14123186
44.46660614,-102.9469299,1,0.4171309,0.09082813,0.32630274
44.46660614,-102.6774368,1,0.32061896,0.09193411,0.22868486
44.46660614,-102.4079437,1,0.21599898,0.021544104,0.19445488
44.46660614,-102.1384506,1,0.21771455,0.09690422,0.12081034
44.46660614,-101.8689499,1,0.26052955,0.022857105,0.23767245
44.46660614,-101.5994568,1,0.2463313,0.048195742,0.19813555
44.46660614,-101.3299637,1,0.19716054,0.047622852,0.14953768
44.46660614,-101.0604706,1,0.30607963,0.12298774,0.18309188
44.46660614,-100.7909775,1,0.407228,0.21988024,0.18734777
44.46660614,-100.5214767,1,0.19498658,0.028963571,0.166023
44.46660614,-100.2519836,1,0.113078214,0.01781176,0.095266454
44.46660614,-99.98249054,1,0.16365205,0.034113485,0.12953857
44.46660614,-99.71299744,1,0.17332068,0.044777628,0.12854305
44.46660614,-99.44350433,1,0.20093837,0.09305901,0.10787937
44.46660614,-99.1740036,1,0.11256941,0.06915257,0.04341684
44.46660614,-98.9045105,1,0.17065215,0.13444237,0.036209784
44.46660614,-98.6350174,1,0.17397794,0.14946347,0.024514465
44.46660614,-98.36552429,1,0.1138801,0.10176704,0.012113061
44.46660614,-98.09603119,1,0.10459764,0.07397511,0.030622534
44.46660614,-97.82653809,1,0.11593695,0.0979418,0.017995149
44.46660614,-97.55703735,1,0.12145579,0.10652773,0.014928058
44.46660614,-97.28754425,1,0.0921126,0.08401439,0.008098209
44.46660614,-97.01805115,1,0.10454256,0.0888342,0.015708365
44.46660614,-96.74855804,1,0.09940787,0.06727099,0.032136876
44.46660614,-96.47906494,1,0.12363324,0.10925141,0.014381839
44.46660614,-96.20956421,1,0.11134302,0.1014414,0.009901626
44.46660614,-95.94007111,1,0.070091814,0.06615325,0.003938556
44.46660614,-95.670578,1,0.022147605,0.019190794,0.002956811
44.46660614,-95.4010849,1,0.026383819,0.016702674,0.009681145
44.46660614,-95.1315918,1,0.029715264,0.021401176,0.008314088
44.46660614,-94.86209106,1,0.028608631,0.019371005,0.009237626
44.46660614,-94.59259796,1,0.027577022,0.018816544,0.008760479
44.46660614,-94.32310486,1,0.033666715,0.021682054,0.01198466
44.46660614,-94.05361176,1,0.017539516,0.011503253,0.006036263
44.46660614,-93.78411865,1,0.028132958,0.018903565,0.009229394
44.46660614,-93.51461792,1,0.036777,0.03086355,0.00591345
44.46660614,-93.24512482,1,0.027894014,0.016243124,0.011650889
44.46660614,-92.97563171,1,0.032464027,0.02342307,0.009040955
44.46660614,-92.70613861,1,0.037640624,0.023847468,0.013793157
44.46660614,-92.43664551,1,0.04973564,0.03460201,0.01513363
44.46660614,-92.16714478,1,0.06951291,0.037663016,0.031849895
44.46660614,-91.89765167,1,0.058302805,0.029921329,0.028381474
44.46660614,-91.62815857,1,0.06939036,0.034246024,0.035144333
44.46660614,-91.35866547,1,0.061634265,0.025793428,0.03584084
44.46660614,-91.08917236,1,0.08225005,0.031807546,0.050442506
44.46660614,-90.81967163,1,0.10911516,0.068020515,0.04109465
44.46660614,-90.55017853,1,0.14310944,0.08401853,0.05909091
44.46660614,-90.28068542,1,0.12482993,0.097446516,0.027383417
44.46660614,-90.01119232,1,0.16351372,0.11411176,0.049401958
44.46660614,-89.74169922,1,0.1573961,0.020785714,0.13661037
44.46660614,-89.47219849,1,0.11195877,0.034376245,0.07758252
44.46660614,-89.20270538,1,0.09754826,0.05433912,0.04320914
44.46660614,-88.93321228,1,0.11643184,0.08154774,0.034884103
44.46660614,-88.66371918,1,0.11966812,0.08735088,0.03231724
44.46660614,-88.39422607,1,0.1296642,0.081444986,0.048219208
44.46660614,-88.12473297,1,0.13597214,0.06285378,0.07311836
44.46660614,-87.85523224,1,0.11350769,0.039932158,0.073575534
44.46660614,-87.58573914,1,0.17304184,0.12088927,0.05215257
44.46660614,-86.50775909,1,0.08069821,0.017834555,0.06286365
44.46660614,-86.23826599,1,0.13360183,0.045395784,0.088206045
44.46660614,-85.96877289,1,0.16881123,0.046753913,0.12205732
44.46660614,-85.69927979,1,0.12756021,0.07808163,0.04947858
44.46660614,-85.42978668,1,0.097476415,0.044025157,0.05345126
44.46660614,-85.16028595,1,0.08458074,0.054101028,0.030479714
44.46660614,-84.89079285,1,0.010533708,0.001404494,0.009129213
44.46660614,-84.62129974,1,0.2800752,0.2725564,0.007518797
44.46660614,-84.35180664,1,0.13916422,0.027654912,0.11150931
44.46660614,-84.08231354,1,0.114187084,0.037305124,0.07688196
44.46660614,-83.81281281,1,0.1807766,0.059890844,0.12088576
44.46660614,-83.5433197,1,0.10333333,0.029166667,0.07416666
44.46660614,-75.99747467,1,0.0761977,0.05836766,0.017830046
44.46660614,-75.72798157,1,0.09871862,0.08551255,0.013206067
44.46660614,-75.45848083,1,0.14433286,0.07804878,0.066284075
44.46660614,-75.18898773,1,0.24679486,0.15277778,0.094017096
44.46660614,-73.84151459,1,0.06912442,0.06797235,0.001152074
44.46660614,-73.57202148,1,0.07924578,0.06474156,0.014504219
44.46660614,-73.30252838,1,0.13976578,0.001636602,0.13812919
44.46660614,-72.22454834,1,0.048764,0.037079953,0.011684048
44.46660614,-71.1465683,1,0.47,0.14,0.33
44.46660614,-70.8770752,1,0.18400243,0.006386861,0.17761557
44.46660614,-70.60758209,1,0.012998267,0.010181976,0.002816291
44.46660614,-70.33808899,1,0.00204918,0.000614754,0.001434426
44.19711304,-123.4285202,1,0.17833577,0.007148094,0.17118768
44.19711304,-123.1590271,1,0.13813229,0.05836576,0.079766534
44.19711304,-120.7335739,1,0.065476194,0.05654762,0.008928572
44.19711304,-118.0386276,1,0.012476895,0.010397412,0.002079482
44.19711304,-117.7691345,1,0.1336309,0.087271534,0.046359368
44.19711304,-117.4996414,1,0.16418779,0.08744307,0.07674472
44.19711304,-117.2301483,1,0.16621767,0.06369783,0.10251985
44.19711304,-116.9606476,1,0.16955587,0.07130413,0.09825174
44.19711304,-116.6911545,1,0.07076171,0.005483106,0.065278605
44.19711304,-113.457222,1,0.016071182,0.009828942,0.00624224
44.19711304,-113.1877289,1,0.031111112,0.004444445,0.026666667
44.19711304,-112.9182281,1,0.042288188,0.000865155,0.04142303
44.19711304,-112.648735,1,0.07947364,0.009318683,0.07015496
44.19711304,-112.3792419,1,0.1766538,0.08043978,0.09621402
44.19711304,-112.1097488,1,0.062168375,0.000616783,0.06155159
44.19711304,-111.8402557,1,0.12191607,0.07052094,0.051395137
44.19711304,-111.570755,1,0.095376916,0.049625285,0.045751635
44.19711304,-111.3012619,1,0.13031122,0.11884997,0.011461256
44.19711304,-108.0673294,1,0.11332034,0.064516015,0.048804335
44.19711304,-107.7978363,1,0.005896227,0.001632801,0.004263425
44.19711304,-106.9893494,1,0.007475083,0.004983389,0.002491694
44.19711304,-105.6418762,1,0.2125,0.065,0.1475
44.19711304,-105.3723831,1,0.21666667,0.11597222,0.10069445
44.19711304,-104.5638962,1,0.10080929,0.09078114,0.010028149
44.19711304,-104.2944031,1,0.07207809,0.042191274,0.029886812
44.19711304,-103.216423,1,0.17858155,0.022987148,0.15559441
44.19711304,-102.9469299,1,0.23121814,0.047663372,0.18355477
44.19711304,-102.6774368,1,0.27657855,0.13094057,0.14563797
44.19711304,-102.4079437,1,0.15109785,0.037729565,0.11336828
44.19711304,-102.1384506,1,0.23533587,0.04867201,0.18666387
44.19711304,-101.8689499,1,0.23915325,0.040926464,0.1982268
44.19711304,-101.5994568,1,0.26721606,0.021582773,0.24563329
44.19711304,-101.3299637,1,0.25662246,0.024730127,0.23189232
44.19711304,-101.0604706,1,0.25898057,0.015220748,0.24375981
44.19711304,-100.7909775,1,0.28828916,0.05578549,0.23250367
44.19711304,-100.5214767,1,0.27196756,0.03501799,0.23694956
44.19711304,-100.2519836,1,0.28586456,0.030516,0.25534856
44.19711304,-99.98249054,1,0.17241433,0.0160647,0.15634963
44.19711304,-99.71299744,1,0.15670168,0.026806766,0.12989493
44.19711304,-99.44350433,1,0.10371719,0.023660675,0.08005652
44.19711304,-99.1740036,1,0.11789392,0.037387885,0.080506034
44.19711304,-98.9045105,1,0.121858835,0.08661309,0.03524575
44.19711304,-98.6350174,1,0.17549452,0.13396706,0.04152747
44.19711304,-98.36552429,1,0.17228957,0.15140463,0.02088494
44.19711304,-98.09603119,1,0.14401054,0.1230197,0.020990843
44.19711304,-97.82653809,1,0.093097866,0.07183771,0.02126016
44.19711304,-97.55703735,1,0.11756096,0.10642212,0.01113884
44.19711304,-97.28754425,1,0.08949643,0.0799591,0.009537326
44.19711304,-97.01805115,1,0.073756054,0.060985845,0.012770208
44.19711304,-96.74855804,1,0.06952456,0.053473275,0.016051278
44.19711304,-96.47906494,1,0.09515347,0.084695764,0.010457705
44.19711304,-96.20956421,1,0.08461627,0.07718008,0.007436192
44.19711304,-95.94007111,1,0.066369094,0.06234916,0.004019938
44.19711304,-95.670578,1,0.027582768,0.024332473,0.003250296
44.19711304,-95.4010849,1,0.015541954,0.01226476,0.003277193
44.19711304,-95.1315918,1,0.024563204,0.016944207,0.007618997
44.19711304,-94.86209106,1,0.03676505,0.028241554,0.008523497
44.19711304,-94.59259796,1,0.02852495,0.021768799,0.006756151
44.19711304,-94.32310486,1,0.016594365,0.011949476,0.004644889
44.19711304,-94.05361176,1,0.00830406,0.005812886,0.002491173
44.19711304,-93.78411865,1,0.022002053,0.015094711,0.006907342
44.19711304,-93.51461792,1,0.023954572,0.01803364,0.005920933
44.19711304,-93.24512482,1,0.022548137,0.018183598,0.00436454
44.19711304,-92.97563171,1,0.027294159,0.019042721,0.008251439
44.19711304,-92.70613861,1,0.036325593,0.027898317,0.008427275
44.19711304,-92.43664551,1,0.03990439,0.026642546,0.013261842
44.19711304,-92.16714478,1,0.045289084,0.026107285,0.0191818
44.19711304,-91.89765167,1,0.045617837,0.03265142,0.012966416
44.19711304,-91.62815857,1,0.05693683,0.03018848,0.026748348
44.19711304,-91.35866547,1,0.044359744,0.01995454,0.024405204
44.19711304,-91.08917236,1,0.037236873,0.015536982,0.02169989
44.19711304,-90.81967163,1,0.05512805,0.026255848,0.0288722
44.19711304,-90.55017853,1,0.08392776,0.07823774,0.005690018
44.19711304,-90.28068542,1,0.161645,0.06575333,0.095891654
44.19711304,-90.01119232,1,0.14597167,0.072585985,0.07338568
44.19711304,-89.74169922,1,0.1609083,0.024389943,0.13651836
44.19711304,-89.47219849,1,0.20888712,0.052259345,0.15662777
44.19711304,-89.20270538,1,0.122027665,0.09250173,0.029525934
44.19711304,-88.93321228,1,0.106637165,0.072069295,0.034567866
44.19711304,-88.66371918,1,0.12782724,0.09527998,0.032547258
44.19711304,-88.39422607,1,0.11540312,0.06148757,0.053915557
44.19711304,-88.12473297,1,0.1047729,0.05096768,0.05380523
44.19711304,-87.85523224,1,0.118978545,0.04554632,0.07343222
44.19711304,-87.58573914,1,0.19836956,0.029697206,0.16867235
44.19711304,-86.50775909,1,0.13567363,0.08161001,0.054063614
44.19711304,-86.23826599,1,0.15696731,0.081497796,0.07546951
44.19711304,-85.96877289,1,0.20197044,0.023399014,0.17857143
44.19711304,-85.69927979,1,0.098144546,0.027392654,0.0707519
44.19711304,-85.42978668,1,0.076681316,0.042736303,0.033945013
44.19711304,-85.16028595,1,0.084269576,0.043282446,0.040987134
44.19711304,-84.89079285,1,0.102915764,0.032829374,0.07008639
44.19711304,-84.62129974,1,0.1251086,0.03152431,0.09358429
44.19711304,-84.35180664,1,0.16406561,0.05933184,0.10473377
44.19711304,-84.08231354,1,0.1227723,0.04595715,0.07681514
44.19711304,-83.81281281,1,0.109011896,0.0385102,0.07050169
44.19711304,-83.2738266,1,0.09312856,0.025773425,0.06735514
44.19711304,-83.0043335,1,0.13440463,0.035569627,0.09883501
44.19711304,-76.53646088,1,0.094610095,0.092889905,0.001720184
44.19711304,-76.26696777,1,0.122357145,0.08407143,0.038285714
44.19711304,-75.99747467,1,0.113470234,0.058334135,0.055136096
44.19711304,-75.72798157,1,0.15369128,0.018791946,0.13489933
44.19711304,-75.45848083,1,0.014586709,0.005267423,0.009319287
44.19711304,-73.57202148,1,0.038714245,0.006513735,0.03220051
44.19711304,-73.30252838,1,0.04202864,0.018138425,0.023890214
44.19711304,-72.22454834,1,0.001457236,0.000784665,0.00067257
44.19711304,-71.1465683,1,0.002962232,0.000925697,0.002036534
44.19711304,-70.33808899,1,0.01871142,0.01408179,0.00462963
44.19711304,-69.52960205,1,0.000620347,0.000372208,0.000248139
43.92761612,-123.1590271,1,0.29787233,0.06382979,0.23404256
43.92761612,-120.4640808,1,0.056183875,0.05609267,9.12E-05
43.92761612,-117.7691345,1,0.07183354,0.05229262,0.019540926
43.92761612,-117.4996414,1,0.16277944,0.09527673,0.06750271
43.92761612,-117.2301483,1,0.16873752,0.06387949,0.10485802
43.92761612,-116.9606476,1,0.17607826,0.060412113,0.11566615
43.92761612,-116.6911545,1,0.14516966,0.06436276,0.08080691
43.92761612,-116.4216614,1,0.16951339,0.077230275,0.092283115
43.92761612,-113.7267151,1,0.062311683,0.008697543,0.05361414
43.92761612,-113.457222,1,0.10194175,0.060417444,0.041524306
43.92761612,-113.1877289,1,0.051006358,0.003395816,0.047610544
43.92761612,-112.9182281,1,0.014839501,0.002354424,0.012485078
43.92761612,-112.648735,1,0.106365316,0.019883655,0.08648166
43.92761612,-112.3792419,1,0.15758668,0.060395017,0.09719166
43.92761612,-112.1097488,1,0.12520884,0.048323814,0.07688502
43.92761612,-111.8402557,1,0.07240824,0.020372717,0.052035518
43.92761612,-111.570755,1,0.07858864,0.047815472,0.030773174
43.92761612,-111.3012619,1,0.11234292,0.0883716,0.02397132
43.92761612,-108.6063156,1,0.057142857,0.028571429,0.028571429
43.92761612,-108.3368225,1,0.13317935,0.067891985,0.06528737
43.92761612,-108.0673294,1,0.11841424,0.06018998,0.058224257
43.92761612,-106.9893494,1,0.08362832,0.012831858,0.07079646
43.92761612,-104.2944031,1,0.055595513,0.054876294,0.000719217
43.92761612,-103.216423,1,0.28066397,0.060567662,0.2200963
43.92761612,-102.9469299,1,0.16034119,0.085202225,0.07513897
43.92761612,-102.6774368,1,0.24993518,0.10308894,0.14684623
43.92761612,-102.4079437,1,0.10771769,0.012968967,0.09474873
43.92761612,-102.1384506,1,0.27036354,0.019112146,0.2512514
43.92761612,-101.8689499,1,0.36230615,0.10057122,0.26173493
43.92761612,-101.5994568,1,0.25708005,0.056877054,0.200203
43.92761612,-101.3299637,1,0.37327862,0.11552642,0.25775218
43.92761612,-101.0604706,1,0.26205096,0.029706515,0.23234445
43.92761612,-100.7909775,1,0.26033902,0.071661144,0.18867788
43.92761612,-100.5214767,1,0.2552299,0.027634364,0.22759552
43.92761612,-100.2519836,1,0.28598738,0.031815354,0.254172
43.92761612,-99.98249054,1,0.293677,0.030816665,0.26286033
43.92761612,-99.71299744,1,0.22031584,0.034085974,0.18622987
43.92761612,-99.44350433,1,0.08884955,0.039454255,0.0493953
43.92761612,-99.1740036,1,0.15712705,0.082176365,0.07495069
43.92761612,-98.9045105,1,0.113713995,0.082384646,0.031329352
43.92761612,-98.6350174,1,0.093878336,0.0722106,0.021667734
43.92761612,-98.36552429,1,0.14695275,0.13120496,0.015747787
43.92761612,-98.09603119,1,0.1542176,0.13949154,0.014726052
43.92761612,-97.82653809,1,0.18456419,0.17258736,0.01197683
43.92761612,-97.55703735,1,0.15215729,0.14404179,0.008115506
43.92761612,-97.28754425,1,0.1214301,0.110073455,0.011356643
43.92761612,-97.01805115,1,0.0855251,0.068491146,0.017033957
43.92761612,-96.74855804,1,0.07586659,0.06456813,0.011298456
43.92761612,-96.47906494,1,0.052604705,0.046170514,0.006434189
43.92761612,-96.20956421,1,0.038050324,0.029381212,0.008669111
43.92761612,-95.94007111,1,0.045345325,0.042245988,0.003099335
43.92761612,-95.670578,1,0.03284162,0.03238805,0.000453571
43.92761612,-95.4010849,1,0.027885528,0.022289142,0.005596385
43.92761612,-95.1315918,1,0.013791244,0.01176998,0.002021263
43.92761612,-94.86209106,1,0.01494121,0.012972007,0.001969204
43.92761612,-94.59259796,1,0.014406361,0.010898291,0.00350807
43.92761612,-94.32310486,1,0.00904292,0.007523492,0.001519428
43.92761612,-94.05361176,1,0.008356858,0.005424728,0.00293213
43.92761612,-93.78411865,1,0.015796158,0.008445088,0.00735107
43.92761612,-93.51461792,1,0.016146636,0.011387311,0.004759325
43.92761612,-93.24512482,1,0.030917743,0.019620555,0.01129719
43.92761612,-92.97563171,1,0.016988479,0.010873995,0.006114484
43.92761612,-92.70613861,1,0.030005049,0.024605922,0.005399126
43.92761612,-92.43664551,1,0.039089948,0.027163213,0.011926736
43.92761612,-92.16714478,1,0.047369204,0.03298186,0.014387343
43.92761612,-91.89765167,1,0.059203766,0.038956158,0.020247608
43.92761612,-91.62815857,1,0.03545741,0.020987006,0.014470403
43.92761612,-91.35866547,1,0.06064847,0.019840924,0.040807545
43.92761612,-91.08917236,1,0.067552336,0.03152818,0.036024153
43.92761612,-90.81967163,1,0.0643764,0.0374915,0.026884899
43.92761612,-90.55017853,1,0.068867624,0.03905865,0.029808972
43.92761612,-90.28068542,1,0.05366375,0.045200452,0.008463298
43.92761612,-90.01119232,1,0.15055352,0.0813519,0.069201626
43.92761612,-89.74169922,1,0.125871,0.05222432,0.07364668
43.92761612,-89.47219849,1,0.12442954,0.06415647,0.06027307
43.92761612,-89.20270538,1,0.10721644,0.05615882,0.051057626
43.92761612,-88.93321228,1,0.09171879,0.047181442,0.04453735
43.92761612,-88.66371918,1,0.13618775,0.103236146,0.032951597
43.92761612,-88.39422607,1,0.11645411,0.05403144,0.062422667
43.92761612,-88.12473297,1,0.11249491,0.06562717,0.046867732
43.92761612,-87.85523224,1,0.10220986,0.043650698,0.058559164
43.92761612,-86.50775909,1,0.1974401,0.0640269,0.1334132
43.92761612,-86.23826599,1,0.19035973,0.044057332,0.14630239
43.92761612,-85.96877289,1,0.23836243,0.06296758,0.17539485
43.92761612,-85.69927979,1,0.12919451,0.053134743,0.07605978
43.92761612,-85.42978668,1,0.095560096,0.037751883,0.057808213
43.92761612,-85.16028595,1,0.08648699,0.024633033,0.061853953
43.92761612,-84.89079285,1,0.1321684,0.069146566,0.06302184
43.92761612,-84.62129974,1,0.079942696,0.018428566,0.06151413
43.92761612,-84.35180664,1,0.09257061,0.028331738,0.064238876
43.92761612,-84.08231354,1,0.09597262,0.021280874,0.07469175
43.92761612,-83.5433197,1,0.101167604,0.031090617,0.07007699
43.92761612,-83.2738266,1,0.11239503,0.033695545,0.078699484
43.92761612,-83.0043335,1,0.088661894,0.020741817,0.067920074
43.92761612,-82.73484039,1,0.06696113,0.015951531,0.051009603
43.92761612,-76.26696777,1,0.10444496,0.069255225,0.03518974
43.92761612,-75.99747467,1,0.12480129,0.079565644,0.045235645
43.92761612,-75.72798157,1,0.08527578,0.055997852,0.02927792
43.92761612,-75.45848083,1,0.062123492,0.032191265,0.029932229
43.92761612,-73.57202148,1,0.07481343,0.008768656,0.06604478
43.92761612,-73.30252838,1,0.059210528,0.047305763,0.011904762
43.92761612,-72.76353455,1,0.003723932,0.000744787,0.002979146
43.92761612,-72.22454834,1,0.008888889,0.007666667,0.001222222
43.92761612,-70.33808899,1,0.06350806,0.019153226,0.044354837
43.65812302,-120.4640808,1,0.006085994,0.005058489,0.001027506
43.65812302,-119.6555939,1,0.030185426,0.011535144,0.01865028
43.65812302,-119.3861008,1,0.016295707,0.006359301,0.009936407
43.65812302,-119.1166077,1,0.006225986,0.005976946,0.000249039
43.65812302,-118.8471146,1,0.020748377,0.016972512,0.003775865
43.65812302,-117.2301483,1,0.15901934,0.044757497,0.114261836
43.65812302,-116.9606476,1,0.2591313,0.056840047,0.20229128
43.65812302,-116.6911545,1,0.25283664,0.06351033,0.18932632
43.65812302,-116.4216614,1,0.23783928,0.0916731,0.14616618
43.65812302,-115.8826752,1,0.01278358,0.005041412,0.007742168
43.65812302,-113.7267151,1,0.20321044,0.115821816,0.087388635
43.65812302,-113.457222,1,0.17048196,0.08551603,0.08496593
43.65812302,-112.9182281,1,0.3,0.1,0.2
43.65812302,-112.648735,1,0.12933241,0.028308693,0.10102371
43.65812302,-112.3792419,1,0.092523515,0.0350807,0.057442814
43.65812302,-112.1097488,1,0.11579346,0.059117444,0.056676015
43.65812302,-111.8402557,1,0.087431215,0.03636355,0.051067665
43.65812302,-111.570755,1,0.109521165,0.07464376,0.034877405
43.65812302,-111.3012619,1,0.11140372,0.08166819,0.029735532
43.65812302,-108.3368225,1,0.024118148,0.014874628,0.009243519
43.65812302,-106.4503632,1,0.07002706,0.001860622,0.06816644
43.65812302,-103.4859238,1,0.3707806,0.008614628,0.36216596
43.65812302,-103.216423,1,0.22969374,0.011540169,0.21815357
43.65812302,-102.9469299,1,0.17762314,0.01590949,0.16171364
43.65812302,-102.4079437,1,0.17979002,0.020247469,0.15954256
43.65812302,-102.1384506,1,0.3089759,0.08856249,0.22041342
43.65812302,-101.8689499,1,0.2924589,0.033844054,0.25861484
43.65812302,-101.5994568,1,0.36653024,0.099130556,0.2673997
43.65812302,-101.3299637,1,0.4125984,0.10143366,0.31116474
43.65812302,-101.0604706,1,0.28562093,0.018464053,0.26715687
43.65812302,-100.7909775,1,0.24919759,0.02892932,0.22026826
43.65812302,-100.5214767,1,0.26286444,0.09816908,0.16469535
43.65812302,-100.2519836,1,0.25465387,0.05395749,0.2006964
43.65812302,-99.98249054,1,0.16402115,0.056013025,0.10800813
43.65812302,-99.71299744,1,0.19935426,0.11963158,0.07972269
43.65812302,-99.44350433,1,0.14720438,0.08191959,0.065284796
43.65812302,-99.1740036,1,0.13352731,0.082229644,0.05129767
43.65812302,-98.9045105,1,0.1732229,0.13768086,0.035542045
43.65812302,-98.6350174,1,0.13863792,0.119841345,0.018796569
43.65812302,-98.36552429,1,0.14961667,0.1332185,0.01639818
43.65812302,-98.09603119,1,0.16697183,0.15328586,0.013685969
43.65812302,-97.82653809,1,0.15581314,0.14739534,0.008417797
43.65812302,-97.55703735,1,0.15314262,0.14705096,0.006091654
43.65812302,-97.28754425,1,0.1373572,0.13110553,0.006251686
43.65812302,-97.01805115,1,0.11099711,0.101834625,0.009162484
43.65812302,-96.74855804,1,0.044577908,0.038057394,0.006520512
43.65812302,-96.47906494,1,0.018745933,0.012763298,0.005982634
43.65812302,-96.20956421,1,0.022306921,0.013552964,0.008753957
43.65812302,-95.94007111,1,0.0253997,0.019965913,0.005433787
43.65812302,-95.670578,1,0.03602312,0.032865677,0.003157442
43.65812302,-95.4010849,1,0.028374339,0.024964204,0.003410134
43.65812302,-95.1315918,1,0.011727986,0.011226208,0.000501779
43.65812302,-94.86209106,1,0.021950595,0.01900423,0.002946366
43.65812302,-94.59259796,1,0.0226422,0.01381032,0.008831881
43.65812302,-94.32310486,1,0.012785248,0.010498322,0.002286926
43.65812302,-94.05361176,1,0.013238835,0.006806345,0.00643249
43.65812302,-93.78411865,1,0.015420688,0.005405454,0.010015234
43.65812302,-93.51461792,1,0.015971543,0.012031967,0.003939576
43.65812302,-93.24512482,1,0.016602349,0.011990629,0.00461172
43.65812302,-92.97563171,1,0.016019842,0.011101967,0.004917875
43.65812302,-92.70613861,1,0.005791771,0.004148841,0.00164293
43.65812302,-92.43664551,1,0.022423076,0.015435137,0.006987939
43.65812302,-92.16714478,1,0.036343034,0.02253264,0.013810393
43.65812302,-91.89765167,1,0.033957243,0.022451418,0.011505827
43.65812302,-91.62815857,1,0.037774567,0.029731177,0.008043389
43.65812302,-91.35866547,1,0.03946902,0.022970038,0.016498981
43.65812302,-91.08917236,1,0.043701023,0.027844619,0.015856404
43.65812302,-90.81967163,1,0.07859466,0.04153383,0.037060834
43.65812302,-90.55017853,1,0.09291837,0.04417678,0.048741594
43.65812302,-90.28068542,1,0.06574968,0.043455586,0.022294095
43.65812302,-90.01119232,1,0.06519653,0.03260939,0.03258714
43.65812302,-89.74169922,1,0.07513727,0.03597992,0.039157357
43.65812302,-89.47219849,1,0.07875151,0.040206842,0.03854467
43.65812302,-89.20270538,1,0.07645311,0.03276032,0.04369279
43.65812302,-88.93321228,1,0.07756973,0.040897973,0.036671758
43.65812302,-88.66371918,1,0.10438046,0.0608652,0.043515258
43.65812302,-88.39422607,1,0.091948695,0.03960776,0.052340936
43.65812302,-88.12473297,1,0.11791743,0.06894555,0.048971884
43.65812302,-87.85523224,1,0.11639599,0.06199343,0.054402553
43.65812302,-86.77725983,1,0.16763341,0.058716517,0.10891689
43.65812302,-86.50775909,1,0.1867518,0.0596304,0.1271214
43.65812302,-86.23826599,1,0.1451432,0.060355175,0.08478802
43.65812302,-85.96877289,1,0.14314413,0.066678345,0.07646578
43.65812302,-85.69927979,1,0.11034577,0.028561492,0.08178428
43.65812302,-85.42978668,1,0.11641626,0.033118892,0.08329737
43.65812302,-85.16028595,1,0.113001056,0.036294736,0.07670632
43.65812302,-84.89079285,1,0.08953038,0.03937376,0.05015662
43.65812302,-84.62129974,1,0.08675915,0.03160363,0.055155523
43.65812302,-84.35180664,1,0.09415867,0.032119352,0.062039323
43.65812302,-84.08231354,1,0.09322701,0.020848405,0.072378606
43.65812302,-83.81281281,1,0.080632955,0.014131325,0.066501625
43.65812302,-83.5433197,1,0.11212479,0.020968594,0.0911562
43.65812302,-83.2738266,1,0.13482082,0.06246469,0.072356135
43.65812302,-83.0043335,1,0.103366174,0.040263843,0.06310233
43.65812302,-82.73484039,1,0.11399042,0.038897503,0.07509291
43.65812302,-76.53646088,1,0.1115942,0.05869565,0.052898552
43.65812302,-76.26696777,1,0.11262504,0.06347378,0.049151257
43.65812302,-75.99747467,1,0.24489796,0.22959183,0.015306123
43.65812302,-75.72798157,1,0.056449976,0.031970542,0.024479432
43.65812302,-75.45848083,1,0.04654019,0.030596256,0.015943931
43.65812302,-73.57202148,1,0.09721611,0.061564703,0.035651408
43.65812302,-73.30252838,1,0.034173034,0.03055957,0.003613463
43.65812302,-72.49404144,1,0.052504268,0.009675584,0.042828687
43.65812302,-70.60758209,1,0.008810572,0.00660793,0.002202643
43.38862991,-121.2725601,1,0.044475105,0.02766661,0.016808493
43.38862991,-121.003067,1,0.054094896,0.030255489,0.023839407
43.38862991,-120.7335739,1,0.052045587,0.039796837,0.012248754
43.38862991,-119.6555939,1,0.017597087,0.004854369,0.012742719
43.38862991,-119.3861008,1,0.052798312,0.010103677,0.042694632
43.38862991,-119.1166077,1,0.032195926,0.031232802,0.000963126
43.38862991,-118.8471146,1,0.059148446,0.040011507,0.01913694
43.38862991,-118.5776138,1,0.04484536,0.041752577,0.003092784
43.38862991,-116.9606476,1,0.3025341,0.04987696,0.25265715
43.38862991,-116.6911545,1,0.2269032,0.0661737,0.1607295
43.38862991,-116.4216614,1,0.14025235,0.012453505,0.12779884
43.38862991,-116.1521683,1,0.32383263,0.10905211,0.21478052
43.38862991,-115.8826752,1,0.46059114,0.45320198,0.007389163
43.38862991,-115.3436813,1,0.08257366,0.06559763,0.016976029
43.38862991,-115.0741882,1,0.09008438,0.0691673,0.02091708
43.38862991,-114.8046951,1,0.11271128,0.06431555,0.04839573
43.38862991,-114.535202,1,0.092924364,0.08133781,0.011586552
43.38862991,-114.2657013,1,0.074102655,0.03701538,0.03708728
43.38862991,-113.9962082,1,0.062302887,0.057244867,0.005058019
43.38862991,-112.9182281,1,0.12486349,0.029703733,0.095159754
43.38862991,-112.648735,1,0.12506407,0.036664207,0.08839987
43.38862991,-112.3792419,1,0.16200353,0.05700459,0.10499894
43.38862991,-112.1097488,1,0.11883128,0.04513115,0.07370013
43.38862991,-111.8402557,1,0.03148279,0.01285962,0.01862317
43.38862991,-111.570755,1,0.05813419,0.008409927,0.049724266
